user_name,screen_name,days,first_msg,no_of_msg,bot
qwertycecilia879,Cecilia Pearson,0.001423037565417,Hey there everyone!,1,1
kylegreeen1894,Kyle Green,0.075818730959738,,0,1
cowboys21222,Robert Tripodi,2.43989201841255,,0,1
196laureltwittie,Laurel Torres,0.00476715463731,,0,1
1camillahappy76,Camilla Frazier,0.001785149910936,,0,1
7pandayara29,Yara Mason,0.002189833463894,,0,1
103jaelynturkey,Jaelyn Lucas,0.003418051890201,,0,1
S_A_J_I_D.,Sajid Hassaan,4.2205624210531,,0,1
ricky_1028,Richard Albert,0.006420079767704,xXPn,1,0
cfancy2009emely,Emely Bass,0.005253018598866,,0,1
2005ijaniyahbionic,Janiyah Reeves,0.001153018171037,Who wishes to talk?,1,1
purple811maliah,Maliah Estrada,0.003522042350637,,0,1
2009esthercitronr,Esther Poole,0.001814757121934,Anyone searching some entertaining?,1,1
fizzy7kassidy55,Kassidy Matthews,0.002355962826146,,0,1
829amiradoozles,Amira Erickson,0.001271741359874,,0,1
839raelynpiggy,Raelyn Hanson,0.001068912664497,tidy,1,1
hunterbug0719,Mary Hogan,2.02850141589288,Vrku,3,0
rcherry2018hadley,Hadley Baker,0.001502080664591,,0,1
newaccount554499,Night Life,0.073009679436132,,0,1
adley1tiger20,Adley Gray,0.003461433533165,,0,1
Supergurl5486,Stephanie Robinson,0.380503644115395,Fxmk,1,0
2005sweetmariahp,Mariah Potter,0.001405107599718,,0,1
647emiliagarden,Emilia Carter,0.00163031121095,fine,1,1
florence4glitzy29,Florence Black,0.0971857687417,,0,1
kaylablondie243,Kayla Newton,0.003779711610189,,0,1
david008976,David Parsons,3.53711689017989,,0,1
cooihk7,. .,0.001949337665681,,0,1
22pickle5molly,Molly Cox,0.00223923234476,,0,1
firyalshuman,Samra Samra,4.6659793588795,,0,1
1999muffinkemilee,Emilee Gilbert,0.003655015205344,,0,1
jennybg2020,Jenny B,2.96108627521605,Wvhm,2,0
BigBadJordan007,Jordan Schlessinger,2.25775903573743,Zzyr,1,0
jessicasmith07626,Jessica Smith,0.056104727525402,Arsenal  Cleveland,1,0
lawontroy,Troy Lawson,3.2591444237613,,0,1
sweetiew2018nylah,Nylah Coleman,0.000579483268989,,0,1
Tyu1212,Ziyad satisfaction ,0.045424050934337,هاي,2,1
lionsofr,Pusa .,0.004292523789185,Xypf,2,0
campwilliam,William Camp,0.038085017364334,Yeah thanks,2,1
stickingup,Barry Paul,4.84966024812725,Hey guys anyone have thick cock going!??,2,1
g2003ashlynngoofy,Ashlynn Hunt,0.002393811770059,Who wishes to chat?,1,1
ivypickle2014c,Ivy Reid,0.002437609961187,:(,1,1
ellianaxlollipop2004,Elliana Mason,0.001974691933504,Who wants to discuss?,1,1
sophiacty,Sophia Cathy,1.04890125152413,,0,1
marvintk,Marvi Fantroy,1.01698471602742,Hey,2,1
JessicaH1.,Jessica H,0.078651577250825,Anyone want to chat? Pm me 18 female Australia,2,0
Chaningtatum609,Chaning Tatum,0.08636231062037,,0,1
437missylisa,Lisa Daniel,0.001202874197452,Hi there guys!,1,1
526lunasuper,Luna Turner,0.00250040407534,,0,1
2010kadencebubblyk,Kadence Schwartz,0.000925803372154,,0,1
2001elsiefudgym,Elsie Sutton,0.002557710605087,,0,1
xsweetie2003kaylani,Kaylani Sparks,0.001958316984,Who wants to chat?,1,1
zarabrown9273,Zara Brown,4.42537961760881,York,2,0
2010kadencebubblyk,Kadence Schwartz,0.002186294319453,,0,1
lionsofr,Pusa .,0.013849352879657,Bewu,3,0
539abigailboogie,Abigail Duncan,0.001317319309822,Anyone seeking some entertaining?,1,1
big_cock6663,Bob The Builder,0.031742857493184,Xexp,3,0
livia740huggable,Livia Perez,0.002949741833188,lets chat,1,1
539abigailboogie,Abigail Duncan,0.002807796012472,,0,1
992nicolesecret,Nicole Stanley,0.004428722427951,,0,1
magentanovah2015r,Novah Perry,0.0030581347258,,0,1
17green4kataleya,Kataleya Moore,0.000767090433726,anyone wants to meet me?,1,1
eloradoodles364,Elora Munoz,0.002940528803953,,0,1
8piper91peach,Piper Butler,0.004896898829827,,0,1
robyan128,Rob Dyan,4.41436288249437,,0,1
d7j3okf,Kimi Sweet,0.007539631735396,,0,1
usmandwayne,Usman Taofeek,0.024045908464878,26 m lagos,2,0
mckibbenz.,Justin 🖤,0.921573849055502,😂😂,1,0
kute444lyanna,Lyanna Stevens,0.001431298849207,,0,1
newaccount554499,Night Life,0.10734403539311,,0,1
2012lauratbubble,Laura Bryan,0.001995314329311,,0,1
748karotfaith,Faith Kennedy,0.003271854213542,,0,1
damienlaserbeam8,David Kent,0.832858538696611,Mcsp,1,0
m2016cupidlacey,Lacey Reid,0.00333476929201,,0,1
mila202hunnie,Mila Mullins,0.000822654929426,,0,1
cutie2014kynleeo,Kynlee Schmidt,0.001024305519682,,0,1
alfredmendo,Alfredo Mendoza,0.018997118050853,Hola,3,1
browdy5,B R,0.618330260857388,Wzph,1,0
mckinleyblondie2014n,Mckinley Brady,0.107972463016157,,0,1
dadddddyyyy64564g,dad .,0.001804416469402,wattup,2,0
p05chmeister,Joey Bomboey,0.908007319989028,hems,3,0
johannasparklesx2014,Johanna Gates,0.003053603114353,fun,1,1
grizzlyekennedi2006,Kennedi Thomas,0.002729526967914,,0,1
graxxpefruit,max :),0.019534782734182,damn dope,1,0
misterpanda.,sʜᴀɴᴇᴍᴀᴛᴛʜᴇᴡs .,2.6686415910638,Mcub,2,0
ilikemyhedgehog,🦔Kate 🦔,0.001877106105288,HI,6,0
deftones9906,def tones,3.47948023412239,,0,1
771dimplesrory,Rory Fitzgerald,0.003824535895277,,0,1
aprilcherriek2010,April Reed,0.00086938995454,,0,1
zachtyty,Zach Ty,1.2330211626076,,0,1
chloe2017fmaroon,Chloe Horton,0.271310703754425,,0,1
738ettaprecious,Etta Gordon,0.001038348230499,,0,1
381lauramagic,Laura Nunez,0.003344124508677,:D,1,1
talvesim,Nickname Segredo,0.112502866414962,ksvb,1,0
asdwbs,حسين السيد,0.158518571809486,Hi,1,1
9emersonsnuggle23,Emerson Fowler,0.112801251127212,anyone truly wants to speak with me?,1,1
21gabriela1mint,Gabriela Nichols,0.002508878763075,,0,1
Lisa.wmn,Lisa Weißmann,0.005467073277191,,0,1
joeyisland1,Joey Island,0.003040543932606,Uzsc,2,0
wideglide267,timothy karrasch,0.007231750250966,dwph,1,0
xoxosugarxox,Xoxo Sugar,0.002252552840445,Hey,2,1
badilsaraia,Saraia Cottman,0.005128703338129,19,1,1
2006mniapinky,Nia Meyer,0.002619623911602,,0,1
margofudgym2009,Margo Garrett,0.002149449677931,,0,1
vivan966,Vivan Jain,1.56039524891586,Cfju,2,0
Blueyed.Blondie.95,Blondie 95,1.31993793749423,Cvaa,1,0
85oliviafizzy9,Olivia Mann,0.002673350012413,,0,1
foreverangiet2005,Angie Delgado,0.003306067834298,,0,1
twinkienoad2013,Noa King,0.001835833495414,,0,1
prettysadie2010f,Sadie Wise,0.002021100068534,,0,1
gerard111977,Gerard N,1.77159222939224,V+Ct,3,0
b2009babycakenataly,Nataly Park,0.001591229954803,,0,1
Jan8_G,Jandres Güisman,0.009113690679272,,0,1
lorenzotam13,Lorenzo Tamarelle,0.040118135078638,Yteu,2,0
big_cock6663,Bob The Builder,0.074908293115872,Fuck that shit,1,1
ricardo_dejesus98,Ricardo DeJesus ,0.012316082415206,"It’s about that time of year again, happy thanksgiving y’all!",1,1
squishy2007jazlynnb,Jazlynn Richardson,0.00248384055716,,0,1
squishy2007jazlynnb,Jazlynn Richardson,0.003202963245136,Anyone seeking some fun?,1,1
s2003lilithpeach,Lilith Dawson,0.002055957364263,,0,1
itsmeyourbabydestiny,destiny baby,0.005700427246866,Exchange,1,0
snuggle2014dayanah,Dayana Watson,0.002982952073216,,0,1
amia2007gmaroon,Amia Andrews,0.003239890640533,,0,1
boogie2005arosa,Rosa Medina,0.001186351229747,,0,1
Fredddxxx,Fred S,3.00012228276443,Ewjn,1,0
frida406choco,Frida Morales,0.004128778033234,,0,1
2013cassidydchum,Cassidy Padilla,0.001310521996132,,0,1
musclecarguy7,Teddy R,3.96290352041799,,0,1
2005jellyfblaire,Blaire Phillips,0.001692636523534,,0,1
estellefizzy830,Estelle Carr,0.001291740255223,,0,1
glouisa2008peachie,Louisa Wolfe,0.001382044424061,,0,1
glouisa2008peachie,Louisa Wolfe,0.001979539471644,,0,1
harambe0107,ham solo,0.003535529788997,dick. me down daddy,3,1
kimberlytty,Laura Kimberly,0.504552060431904,,0,1
tomjames1112,Tom James,1.10624012740398,22 m dc,3,1
92panda6legacy,Legacy Vega,0.001121413136522,,0,1
92panda6legacy,Legacy Vega,0.001423925991963,,0,1
familylove37,Mary Beth,4.35261971062532,,0,1
jamielong55,Jamie Long ,0.047297126316914,Nszc,2,0
sopheeeee_t,Sophie Thompsonn,0.01496176659233,Uxdf,3,0
peterm001214,Peter M,0.297544051582615,Nujw,2,0
v2003maroonbarbara,Barbara Ortega,0.003271520308874,excellent,1,1
Almaidawilly,Chris Michelle,0.004670679732053,,0,1
brian8888899,Brian Kerry,0.211331311497423,Ytru,5,0
640heavenlybone,Heavenly Moody,0.002753070968169,,0,1
janiyah2missy86,Janiyah Franklin,0.000645417311677,,0,1
ysweetykairi2008,Kairi Estrada,0.002510858125709,,0,1
denesharan,Denesharan -,0.031785928124079,NjZe,1,0
tomjames1112,Tom James,1.11429771197063,Vsmd,3,0
janiyah2missy86,Janiyah Franklin,0.001978905327894,,0,1
yhuouuu,Hero Hero,0.020532606528313,Hi for all,1,1
67aliza7hunny,Aliza Gregory,0.006158801234431,wanting a good man,1,1
mark_taylor2212,Mark Taylor ,1.2981668190934,,0,1
2468miamia,Mia Miramontes,0.017542171028477,,0,1
mark_taylor2212,Mark Taylor ,1.29970880280766,,0,1
jamesC054569,James Culbreth,0.999090634868653,Is there admin who I can send vids to,1,1
hollyw2007cupid,Holly Alvarado,0.003377720048582,,0,1
skyskycoo,Sky Cooper,2.07293622051952,Xafb,4,0
455cuddlesnataly,Nataly Moss,0.003770066759101,,0,1
hmato1991,خــالد الأكلبي,0.003216829873897,,0,1
madamecheyenne1999v,Cheyenne Medina,0.001995234897843,,0,1
2001jadetealv,Jade Phillips,0.000767764896154,,0,1
Username unavailable,John Nkrumah,0.081796721807785,SLMR,2,0
rainbow646adriana,Adriana Barrett,0.002482789354744,,0,1
ninja9amelie81,Amelie Parsons,0.003287389631625,,0,1
doodles2009rayla,Ayla Guerrero,0.003345938148322,,0,1
AdamsEllaTo,Adams Ella ,0.002841854056826,Hi,1,1
georgia2008tpolka,Georgia Rowe,0.001514246013981,,0,1
preeti_kaur994,Preeti Kaur,0.004564417912452,Nwsh,2,0
215kateiberry,Katie Berry,0.003431751120974,Hi,3,0
kcuddles2001amanda,Amanda Stephens,0.001371787295297,,0,1
alan_stokes96,Alan Stokes ,0.003814021528319,"M, 23 , USA",2,1
flipaniya353,Aniya Hicks,0.0014420488256,,0,1
ajith.prakash,Ajith Prakash,0.001174122263436,Twke,2,0
MikeMike183,Mike A.,1.99925155173021,,0,1
2012kuteagabriela,Gabriela Ortiz,0.001715542938974,Wassup boys!,1,1
YourFavoriteFeets,Feets !!,0.050205363791298,pm me for some feet,1,1
sjames1427,Sam James,0.198586145178587,dxku,3,0
JH..6,J H,1.07541586816035,"Evening all 28,M,Bronx, Irish,BWC",1,1
901264,Vishal Kumar,0.002309178985931,,0,1
636honeyreign,Reign Rodgers,0.002731428389196,,0,1
Kolok21,Igor Fernandes,0.006168573346955,,0,1
tysondrey,Samuel Jackson,4.07269215550412,Hy,1,1
justscar,Justscar Sxycpl,2.04619361252145,,0,1
sexykitty1177,Vickey Brookes,0.002667744904757,F t y r,2,0
rgoldanais2011,Anais Matthews,0.001531807217333,,0,1
allinthefam_ily,Keep Fam,0.042801307547424,pdch,1,0
Iogv,log v,3.77680917639423,,0,1
2000jordynnavyj,Jordyn Ayala,0.000937586435013,,0,1
2000amandaangelicl,Amanda Maldonado,0.484730506815292,,0,1
9leilamelody22,Leila Hardy,0.002005850818974,,0,1
thaliawhite921,Thalia Todd,0.003310897187502,wanting a real man,1,1
secrethanna2018l,Hanna Dennis,0.002944789081812,,0,1
korablondie536,Kora Christensen,0.002222402112352,Anyone searching a great time?,1,1
mjulissa2003huggy,Julissa Hammond,0.000918927002284,pleasant,1,1
Username unavailable,　Peace ...✌,0.00111541579443,,0,1
dumpbees1,Dump Bees,0.007172839484281,Where all my fuckin dump bees!,4,1
glean_dSouzA1,Glean DSoUzA,3.93288921527013,druu,1,0
mjulissa2003huggy,Julissa Hammond,0.00306709755626,I am just dang annoyed nowadays,1,1
blakemecru2008,Blake Caldwell,0.003804367673066,,0,1
chris_l789,Chris L,0.001137874407901,Xjfu,1,0
Username unavailable,Scooter Pope,0.000402100400792,let s talk,1,1
katy_wolff,katy wolf,0.033957416216532,hi,5,0
lucky9kaiya39,Kaiya Stephens,0.000966344368127,,0,1
westonlynch22,Weston Lynch,0.001117879574498,Yyvd,1,1
alixiv94,Ali Xiv,3.97320729029951,,0,1
nimmzo,Eric A,0.001650866005156,,0,1
creedo098,Creed -o-,0.001420893067563,,0,1
2018auburnymckenna,Mckenna Bates,0.000506431543165,,0,1
InsanityDanny,Danny ⛱,0.007214183694235,Wassup,5,1
3dazzzledcallie63,Callie Long,0.002104432646323,,0,1
nimmzo,Eric A,0.003971117039522,,0,1
2sara10tulips,Sara Paul,0.002540671488753,,0,1
dolljoellea2004,Joelle Green,0.000826691631918,funny!,1,1
pandamalaysia311,Malaysia Thompson,0.002586413975115,,0,1
penelopy_stars,Penelopy Stars,0.000632657508055,,0,1
cobaltwaverly497,Waverly Chapman,0.002191991764638,,0,1
743jimenamadame,Jimena Johnson,0.001223345051209,,0,1
amber4queen97,Amber Chavez,0.001168799634885,,0,1
haisleysienna2010m,Haisley Welch,0.00377013925049,,0,1
kayissa19,Carissa 💋💋,0.009472795752464,,0,1
Your_maker69,Firdaus Azlan,3.40063322087405,Tuyy,2,0
erin2006picnicd,Erin Scott,0.147999366488722,,0,1
bkb6479,Brian Boozer,0.371797993944751,Pkbp,2,0
bbyboyagain,Baby 👋,0.070838764293326,"Hey everyone :) I’m James, 25, little (around 1 yr old), quite new to abdl and hoping to find a mummy or daddy. Very happy to chat if you’d like to PM.",3,0
slumpedboiiyunna,Yunna Is slumped,4.12585739769318,Byab,2,0
jaidendain16_,Jaiden Dain,2.37693120712483,prce,2,0
tommym121234,Tommy M,0.098151189922183,Mhus,3,0
aristotle345,Orange Apple,3.9876056120931,Drpz,1,0
48claretroselyn2,Roselyn Scott,0.001002894968346,,0,1
parzivalc,Parzival C,0.996698514027176,Hi,4,1
92tinkerdanna1,Danna Reese,0.004235170657436,,0,1
2015abbycutiex,Abby Daniels,0.001286452360175,,0,1
2011rockiheidi,Heidi Barber,0.149105318994434,,0,1
kenia74coal2,Kenia Austin,0.678373597082165,,0,1
heather887violet,Violet Moore,0.002992819834639,,0,1
jacksonlinda123,Jackson Linda,3.38179472396771,,0,1
twilightrain7813,Brigitte Vercoutere,1.47819888007034,"My name is Brigitte, 41, f, Washington State",4,0
chumkailey680,Kailey Castro,0.000859807382027,,0,1
aristotle345,Orange Apple,3.99567984601966,Rpek,2,0
trinie2,Ellie March,0.037332218957168,18 f,1,1
gray442saylor,Saylor Hughes,0.002997934048374,,0,1
oVoDa,𝓕𝓵𝓪𝓬𝓴𝓸 🤓,0.064901194172325,F w x v,1,0
2010kutedelilahp,Delilah Kelly,0.003790827084471,,0,1
juliannegaucha,Julianne Montes,0.647025319591716,Zruh,2,0
Username unavailable,T T,0.005547610526835,Hello,2,0
bmack0122,Brandi Mack,0.014110697356087,,0,1
ObserveBeing,A.J. .,3.21247023974028,Nwar,2,0
polkaymarianna2003,Marianna Cunningham,0.001016169132458,,0,1
DL_freak420,Derek 4Real,0.050184265617971,Evening ladies,3,0
michelle849fluffy,Michelle Price,0.002083068387928,,0,1
douweara2piece,Maverick C,0.253419254471858,Tdex,1,0
lucia879live,Lucia Pratt,0.002677517657479,,0,1
sSubway5678,Dylan Jones,0.037320294857577,Kkyf,1,0
Trontal,Max G.,1.158030422214,Mynj,1,0
hirasakiju,Junior Hirasaki,0.001335097772104,,0,1
56adaleeladybird3,Adalee Blair,0.151435294465886,somebody truly wants to chat with me?,1,1
81boogieleighton6,Leighton Campbell,0.003492994336066,,0,1
990dazzlinoaklyn,Oaklyn Houston,0.001317257340308,Anybody wanting some fun?,1,1
raem6000,Rae M,0.031076851194656,,0,1
andipandar2004,Andi Patrick,0.002375395118638,,0,1
glitter2011hlexi,Lexi Munoz,0.002475589077782,Who wants to speak?,1,1
flying658samara,Samara Shelton,0.003263159584668,So i am damn tired right now,1,1
brownkmakenzie2012,Makenzie Schneider,0.003390385345728,,0,1
Drayz08,Dray spz,4.00390666669442,Mahj,1,0
2011paigetinkerx,Paige Fowler,0.00157642133258,,0,1
Stutgart97,Houstalanavegas Ovo,2.43621735270652,r sm e,2,0
atrinity2018doc,Trinity Carroll,0.00309400855943,,0,1
2003jaliyahhunnye,Jaliyah Schneider,0.003526772906383,,0,1
1bling21destiny,Destiny Blake,0.002623914767195,,0,1
Random_Ecchi_Girls,A B,0.001486003718994,,0,1
17starcharlie4,Charlie Beck,0.00198670372091,,0,1
brownkmakenzie2012,Makenzie Schneider,0.001429556310177,,0,1
hjuliannapickle2005,Julianna Davidson,0.003395144955979,,0,1
afeldspar2006zaria,Zaria Scott,0.003345535303707,,0,1
ximenadbrown2017,Ximena Klein,0.002907572733583,,0,1
feetforsale105,Iris McCain,0.003726849936777,,0,1
badsexygirl2019,Hayley Sands,1.3061468345258,Hey,2,1
3scribbly10zara,Zara Gross,0.002002948765401,,0,1
RealGreekMushroom,Greek Mushroom,0.137051738224648,upjc,3,0
magic457luna,Luna Pearson,0.001977884377594,,0,1
lissathegoddess,Lissa Roberts,0.407660140676631,Vsyb,1,0
1999aislinnporange,Aislinn Logan,0.001703811903243,,0,1
jane720bionic,Jane Gardner,0.003530288258636,,0,1
gold14jolie4,Jolie Thomas,0.002106934576123,,0,1
vin450,Vince 😍😍,0.497390759921184,sehp,1,0
DamonStephe,Damon Wixk,0.447259576033663,Hi,1,1
.Playboicarti.,Son pm (vers),4.06555382885039,Top son looking for bottom daddy to videochat with on snapchat PM me if interested,1,1
ThePeachyPiper,Piper Peachy,0.003878146012624,mfzy,1,0
1demi80daisy,Demi Floyd,0.003662447934901,,0,1
424turkeyjada,Jada Colon,0.002107150430481,,0,1
muhammadabdu39,Muhammad Mabrouk,1.54499428769229,Ywba,2,0
kaylanibeige2010j,Kaylani Henderson,0.003141974561192,,0,1
idemi2017forever,Demi Gutierrez,0.002006700513539,,0,1
joey77n,Joe Neilson,0.129086912075679,,0,1
2eve11pizza,Eve Schultz,0.000703903353877,,0,1
migret.......1,Magret Philip,0.431077451534845,,0,1
umaia2005spring,Maia Burns,0.001020552722944,,0,1
20ayacupid9,Aya Webb,0.002595666751817,,0,1
breunnahj,Breunnah Johnson,0.009921831099523,,0,1
madbenhias,Hias PT,2.91105315290943,Mjyt,2,0
ellagracemckay1,Ella McKay,0.017372700268472,"I’m 16, female, and I live in oregon. hesp.",2,0
tbest1992,Tom Bestern,1.04585161979,tech,2,0
morgan9mambo72,Morgan Reid,0.002699172596137,,0,1
160celialive,Celia Craig,0.000789060700271,,0,1
tessa2005salte,Tessa Ball,0.004015743564124,,0,1
Tman2753,T man NA,0.086533791356617,,0,1
7audreyqwerty31,Audrey Hodge,0.004049473664275,,0,1
2010chickieflorencem,Florence Page,0.001153016145583,,0,1
3madisonblue11,Madison Kirk,0.00484033252354,,0,1
exploringmy,Lets Do This,4.11970171271375,Anyone wanna chat,4,1
doodlesu2005maya,Maya Ray,0.000895035763582,,0,1
navygianna2009y,Gianna Vargas,0.000653206068608,,0,1
lolly44paula3,Paula Bates,0.001799865955556,,0,1
anika2006vhalo,Anika Monroe,0.002147000895606,,0,1
mrwaleid,Walid 👨🏻‍💻,4.74059374070554,Uecy,1,0
sizzlind2009lydia,Lydia Mendoza,0.159587242092799,,0,1
hi_im_jocelyn_,Jocelyn Torres,0.009472172378942,Sex,4,0
doodlesu2005maya,Maya Ray,0.002380207479,,0,1
Username unavailable,Thug Master ,0.001018179724062,someone wishes to speak with me?,1,1
audreyfuzzie147,Audrey Gregory,0.002855585463069,,0,1
craye48,Colton Gardner,0.33184609491792,Hey,3,0
manda_lorian,Anand Raj,3.05371405722642,tanu,5,0
61tinsleygold8,Tinsley Berry,0.003210439337073,,0,1
boogie753jaelynn,Jaelynn Dickerson,0.158474958144404,,0,1
What977,Huh Huh,0.450425147494232,,0,1
Tman2753,T man NA,0.094455677864176,Kzau,3,0
2004reignxteddie,Reign Fields,0.000666024673868,Who wants to chat?,1,1
fuzzieebriana2016,Briana Murray,0.002010872684143,Hey there boys!,1,1
x2004mikaelasweet,Mikaela Thompson,0.000710528233537,,0,1
aubreyqwertyw2002,Aubrey Fox,0.002878951811128,,0,1
Smokin1960,Joseph Higgins,0.163290470068653,,0,1
Theodore107,Theodore Harvey,2.20636772063043,,0,1
27renatadoll2,Renata Alexander,0.001073256239847,,0,1
94clarissa2mint,Clarissa Curtis,0.005431316312816,,0,1
emalily05,emily emily,0.452475920220216,Add me,1,1
Jo143u,Gurrayya Jo,1.01781393496251,Thnq,2,1
27renatadoll2,Renata Alexander,0.003119777534847,,0,1
48aryaplum3,Arya Cohen,0.004200530904863,,0,1
Allen.P447,Allen Paul,0.01355197912289,Matured minds only,1,1
judithkates123,Judith Kates,4.43632147500636,,0,1
hlennoxcupcake2014,Lennox Burke,0.001940646025318,,0,1
420.hoes,Smokewithme 420,4.01312049385574,Heyy,1,1
80verapolka7,Vera Burton,0.001412635597366,,0,1
1999melinawchic,Melina Barber,0.002346844827687,funny!,1,1
mikman69,woohoo coolboy,0.000738639682531,,0,1
lemonmeringuebabie,soft rat,0.024884423196868,Tcck,2,0
cherriecarmen916,Carmen Briggs,0.003841241421523,So i am darn lonely nowadays,1,1
ASanzy,Ankit Sanyal,0.711843027000626,,0,1
____DEN______,Den nis,0.011861466158319,d b y z,3,0
douglasjone,Douglas Jones,0.939861861431488,,0,1
ROHIT95755,Rohit Jatav,4.11188908312608,Hiii,3,1
hornyjennifercum,Jennifer Williams,0.003055815117227,,0,1
Aurora1999...,Aurora Bright,0.005100611415174,,0,1
Bradjame420,Brad James,0.447510583745661,,0,1
tbest1992,Tom Bestern,1.0732092680175,Yhaz,2,0
strgthingsafoot,Kyl Mllen,0.051199285578397,Rdse,1,0
vrush.patel,Vrush Vrush,2.95268205506106,Ueha,2,0
maggie588violet,Maggie Soto,0.004026160320198,,0,1
666urdad666,Jack C,0.09983091118987,Yall are nazis for real lmao,1,1
ilovetranniestraps,Eric Gomez,0.01365746859599,Nbpk,2,0
bastler666,Koni Huber,4.89910311743341,,0,1
name_is_abhi,Abhishek Garade,0.003589874238328,rbhe,3,0
Savageamberharris,Amber Harris,0.82882969510776,Dnju,2,0
gayhornyboy1214,Chris Smith,0.071622843413993,Hey who’s horny,2,1
joshxlf5,Josh .,0.011851878627031,,0,1
slkie,Emmanuel Esara,0.939037470820325,dnfx,1,0
leonardwilliam96,Leonard William,4.79761671223298,krjm,1,0
itsjustchristians,christian :),0.066277413688324,hey,2,0
14kyla6miss,Kyla Douglas,0.002976156415211,searching a real man,1,1
6magentapaulina44,Paulina Maxwell,0.00340986882095,,0,1
jay20021209,Jay Pat,2.6878062865552,Vsaj,1,0
14kyla6miss,Kyla Douglas,0.003974744776885,,0,1
snow8carolyn21,Carolyn Phillips,0.003692297929967,,0,1
aalayajelly2013,Alaya Leonard,0.001379441356769,,0,1
addisonramirez04,Addison Ramirez,0.005511624995205,Bszt,1,0
Tman2753,T man NA,0.127947032117733,,0,1
abrasstessa2012,Tessa Gutierrez,0.002942534856222,,0,1
micahl2002lucky,Micah Alvarez,0.002766174295986,,0,1
jion1456,Jion Kabaz,0.0057513680585,Vmsb,2,0
amiegillespie,Amie Gillespie,2.90380801473503,Wxed,1,0
3jimenaecru51,Jimena Gregory,0.004539254095267,remarkable,1,1
jion1456,Jion Kabaz,0.009279352200252,Age 27 from london male,1,1
shaw9292,Austin Shaw,0.027453015336284,,0,1
orange19chana2,Chana Flynn,0.001644739941866,,0,1
2012nsnowyskye,Skye Martin,0.002438770016586,,0,1
915sunnyangel,Sunny Thompson,0.001902807807481,Any one seeking some entertaining?,1,1
saeed_az123,Saeed Az,0.372464315891266,Zbkr,2,0
drakeboi007,Saheb Chhabra,0.863527431137584,Hey,5,0
vin450,Vince 😍😍,0.558923162619273,nytk,2,0
dhugsiediana2016,Diana Collins,0.001005727074764,,0,1
salt8egypt81,Egypt Sharp,0.002595128552229,,0,1
Nikollekate,Nicollete Kate,0.49787158317588,bmvz,2,0
princess2emmarie77,Emmarie Dickerson,0.002123536014998,anyone likes to flirt with me?,1,1
lilithazurew2012,Lilith Ball,0.00306594191602,,0,1
616doodsieolivia,Olivia Fisher,0.002271835955757,,0,1
751lilatwinkles,Lila Marsh,0.002966292494977,,0,1
jazzie783brynlee,Brynlee Gilbert,0.002314508223423,,0,1
J.bryan_25,James Bryan,0.010482420835782,,0,1
hug388savanna,Savanna Summers,0.003116663956532,,0,1
feldsparsavanna2014m,Savanna Rivera,0.002290798679546,,0,1
laurennmoreau,Lauren Moreau,0.39912629056308,Nwfc,1,0
2diamond58raven,Raven Warren,0.003852138019822,browsing true man,1,1
lyrajet650,Lyra Estrada,0.003848332828946,,0,1
vrush.patel,Vrush Vrush,2.98623131640807,Nwby,3,0
giana57dizzy8,Giana Kirk,0.001576283187778,,0,1
Zack_876W,Zack Whitz,2.02105283872397,K v x j,2,0
ocecilia2011chip,Cecilia Bass,0.002866423361831,,0,1
benukladuk,Ben Tait,1.34802545198688,Morning in London Saturday 24 m Uk gf 20 visiting family genuine pm me,1,1
sandarmerry,Sandar Merry,2.42390767563824,,0,1
bubbly2julieta47,Julieta Perez,0.006369491509265,,0,1
alizafroggie2015k,Aliza Jordan,0.001146014067862,,0,1
41leiapiggy1,Leia Frazier,0.002415048143378,,0,1
hardens12,Betty Hardens,0.629133767355923,,0,1
anand98848,Anand Balaji,0.001369515246263,,0,1
lllewiss,lewis alien,0.004228975168533,fk ka,2,0
alaiai2001rock,Alaia Figueroa,0.622178549468517,,0,1
Dan171192,Dan Miller,0.013378039145911,Vbbd,2,0
853shyraegan,Raegan Gill,0.001049814467077,,0,1
lailah1sweetie84,Lailah Mckinney,0.0017889256665,,0,1
joshxlf5,Josh .,0.048140622874101,,0,1
chickie5noor89,Noor Graves,0.005323260059511,,0,1
kenley2003hsnuggle,Kenley Wallace,0.002277175091483,,0,1
sognoreale76,Michele Rossi,1.51196207697193,,0,1
idkmanfuckoff_,Brian Claymore,0.001525695746144,,0,1
ivy41rainbow2,Ivy Mills,0.004244465190503,Someone seeking some fun?,1,1
friedrichhorst,1 2,4.70083823869626,,0,1
beansrosas,Bryan Rosas,0.029824916919073,,0,1
2017froggiechaneln,Chanel Schultz,0.003978420959579,,0,1
burgundy987elliana,Elliana Foster,0.002781026321981,,0,1
945prettymaci,Maci Martin,0.002104844083941,,0,1
crang1234,Crang Crang,0.557723269327371,Hey,2,0
georgiak86,Georgia Katerine,2.79893927677638,Wxnn,1,0
twittiejaycee349,Jaycee Washington,0.00337413256643,Someone seeking a good time?,1,1
frogeileen948,Eileen Garner,0.00345530209442,,0,1
williams55572,Frank Williams ,0.003579601973847,,0,1
viennacerulean1999q,Vienna Franklin,0.003014546177453,,0,1
945prettymaci,Maci Martin,0.004215460869449,,0,1
h2018avalynfroggie,Avalyn Johnston,0.002243620775364,,0,1
Chaturbaba1198,Ayush Raj,1.45729800794136,,0,1
